id,name,salary_from,salary_to,currency,company,city,experience,employment,description,url,published_at,key_skills,search_keyword
119514092,Бизнес/системный аналитик,,,,ITooLabs,Тула,От 1 года до 3 лет,Полная занятость,"<p>В Айтулабс мы создаём Виртуальную АТС и коммуникационную платформу для любых b2b и b2c продуктов. Наши решения продаются на рынке по модели white label под брендами ведущих операторов связи. Вместе с ними мы каждый день создаем будущее цифровых продуктов, привнося уникальные компетенции в разработке, управлении продуктом, маркетинге и продажах. За последние несколько лет наша команда Виртуальной АТС выросла в 3 раза, а продукт стал самым продаваемым на территории России. Более 65 тыс. компаний используют его ежедневно и более 1,5 тыс. предпринимателей присоединяется к ним каждый месяц.<br /><br />Команда расширяется, и мы ищем <strong>бизнес/cистемного аналитика</strong>.</p> <p><strong>Задачи:</strong></p> <ul> <li>Интервьюирование внешних и внутренних заказчиков, сбор, анализ полученной информации;</li> <li>Работа с технической документацией ( ТЗ , API, Спецификации и др.);</li> <li>Анализ существующих процессов и бизнес логики в продукте, взаимодействия &quot;система-система&quot;, построение моделей, алгоритмов, схем;</li> <li>Написание требований к продукту: функциональные, нефункциональные, AC, UserStory;</li> <li>Контроль соблюдения бизнес требований и консультирования команды на этапе разработки продукта или крупных модулей;</li> <li>Коммуникация с внутренними заказчиками, командой разработки на всех этапах реализации проектов по созданию/развитию продуктов компании;</li> <li>Поддержка существующей документации в актуальном состоянии.</li> </ul> <p><strong>Имеет значение:</strong></p> <ul> <li>Опыт работы 1-3 года в роли бизнес/системного аналитика;</li> <li>Подтвержденный опыт создания продукта с продуманными функциями и интеграциями;</li> <li>Участие в разработке продуктов по методологии agile (scrum, kanban);</li> <li>Навыки сбора и формализации требований на разработку / доработку новой функциональности;</li> <li>Будет плюсом, если понимаешь про UX/UI и принципы прототипирования;</li> <li>Системное мышление, умение выделять главное, расставлять приоритеты.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Мы аккредитованная IT - компания;</li> <li>Оформление согласно ТК РФ;</li> <li>Белая заработная плата, соответствующая вашим ожиданиям;</li> <li>Вы сможете работать удаленно и гибко планировать свой график работы. Как правило, основная активность в компании проходит с 10 до 19, но можно начать раньше или позже;</li> </ul> <p>И другие приятные плюшки :)</p> <p><strong>Как откликнуться:</strong><br />Если Вам близка наша вакансия, напишите в сопроводительном письме в чем Вы видите ценность бизнес/системного аналитика для проекта ​​​​​​​​​​​​​​​​​​​​​и Ваши ожидания по зп. Мы оперативно свяжемся с Вами :)​​​​​​​<br /><br /><strong>Об этапах отбора:</strong></p> <p>Планируется собеседование с hr и техническое.<br /><br /><strong>Добро пожаловать в команду Айтулабс!</strong></p> <p> </p> <p> </p>",https://hh.ru/vacancy/119514092,2025-04-20,"['B2B', 'Бизнес-анализ', 'Scrum', 'Системный анализ', 'UML', 'BPMN', 'SQL', 'REST', 'SOAP']",Системный аналитик
119514193,Системный аналитик,,,,USETECH,Москва,От 1 года до 3 лет,Полная занятость,"<p>USETECH с 2006 года оказывает полный спектр услуг в области заказной разработки программного обеспечения, независимого тестирования, ИТ-консалтинга, автоматизации и интеграции бизнес-процессов, дизайна и юзабилити, а также созданию качественного продукта.</p> <p>Услуги USETECH в области разработки новых приложений позволяют эффективно решать широкий спектр задач, связанных с автоматизацией уникальных бизнес-процессов современных предприятий. Разработанная на основе требований Заказчика система оптимальным образом решает стоящую перед ней бизнес-задачу и является его конкурентным преимуществом.</p> <p> </p> <p><strong>Какие задачи предстоит решать:</strong></p> <ul> <li>Собирать требования и управлять ими;</li> <li>Аналитически сопровождать требования до момента выпуска в продуктив;</li> <li>Участвовать в выработке технических решений по продукту;</li> <li>Разрабатывать спецификации и постановки на разработку;</li> <li>Проводить аналитический контроль реализованной функциональности;</li> <li>Активно работать с базами данных;</li> <li>Описывать реализации, разрабатывать эксплуатационную документацию;</li> <li>Демонстрировать разработанные функциональности заказчику.</li> </ul> <p> </p> <p><strong>Мы ожидаем:</strong></p> <ul> <li>Высшее техническое образование – желательно;</li> <li>Опыт работы аналитиком на крупных IT проектах;</li> <li>Опыт и знание подходов к сбору, анализу, описанию функциональных и нефункциональных требований;</li> <li>Умение писать ТЗ, спецификации на программное обеспечение;</li> <li>Опыт взаимодействия с разработчиками и тестировщиками (постановка задачи, сопровождение разработки и тестирования, прием результатов);</li> <li>Опыт работы с базами данных и интеграциями;</li> <li>Опыт проведения демонстраций заказчику;</li> <li>Умение работать в условиях недостатка информации, самостоятельно диагностировать проблемы в работе системы;</li> <li>Понимание принципов и этапов разработки программного обеспечения, понимание отличия Agile/Scrum от waterfall;</li> <li>Знание методологии BPMN, UML (use case, activity, class, sequence).</li> </ul> <p> </p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Работу в компании, которая много лет входит в топы самых престижных рейтингов – один из 25 лучших работодателей России 2020 по версии HeadHunter, 1-ое место в ежегодном рейтинге «Самые лояльные сотрудники 2020» от HeadHunter и 7 место рейтинга «Лидеры ИТ и Интернет индустрии России»;</li> <li>Трудоустройство – только официальное по ТК РФ и в штат компании по бессрочному трудовому договору;</li> <li>Гибкое утро (с 8 до 12 утра по Москве), рабочий график 5/2, гибкое сочетание офисной и удаленной работы (в офисе – комфортные рабочие места, а также комната отдыха с приставкой, настольным футболом, пинг-понгом, а также чаем/кофе с печеньками и прочими плюшками);</li> <li>Полис медицинского страхования (ДМС + стоматология для сотрудников, скидки на страхование для членов семьи);</li> <li>Подарки, скидки и сертификаты для детей сотрудников;</li> <li>Оплата обучения и сертификаций;</li> <li>Регулярные внутренние семинары под эгидой Корпоративного Университета, посвященные новым технологиям и самым актуальным темам в области аналитики, разработки, тестирования, управления;</li> <li>Usetech English Club – обучение английскому с корпоративными скидками, разговорный клуб;</li> </ul>",https://hh.ru/vacancy/119514193,2025-04-14,[],Системный аналитик
119514225,Финансовый аналитик (стажер),,40000.0,RUR,Ucar,Москва,Нет опыта,Частичная занятость,"<p><strong>Кто мы?</strong></p> <p><em>Мы - Ucar |TopDoer, крутая IT компания, которая уже более 6 лет занимается комплексным обслуживанием крупнейших транспортных парков в России и за рубежом. Наши клиенты - это топовые игроки рынка: Яндекс, Urent, Whoosh, Делимобиль, СитиДрайв, BelkaCar, YanGo. Наш бизнес растет на 50% год к году, и мы уже перешагнули оборот в 1 миллиард рублей.</em></p> <p><strong>Зачем и кого мы ищем?</strong></p> <p><em>Мы ищем внимательного и организованного стажера, который поможет нашей финансовой команде и вникнет в тонкости финансовой аналитики. Если ты внимателен к деталям, умеешь работать с цифрами и любишь порядок в документах — эта вакансия для тебя!</em></p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li> <p>Работать с Excel/Google Sheets, CRM и финансовыми системами</p> </li> <li> <p>Помогать в подготовке финансовой отчетности и аналитики</p> </li> <li> <p>Участвовать в сверках данных (бюджет vs факт)</p> </li> <li> <p>Поддерживать документооборот и участвовать в автоматизации процессов</p> </li> <li> <p>Выполнять поручения финансового директора</p> </li> </ul> <p><strong>Что важно для нас:</strong></p> <ul> <li> <p>Учитесь на старших курсах экономического, финансового или технического направления</p> </li> <li> <p>Знаете Excel на уровне уверенного пользователя (VLOOKUP, PivotTable, формулы — must have)</p> </li> <li> <p>Умеете работать с большим объемом данных</p> </li> <li> <p>Любите цифры, аккуратны и внимательны к деталям</p> </li> <li> <p>Не боитесь спрашивать, если что-то непонятно</p> </li> <li> <p>Будет плюсом: знание 1С, Power BI, SQL или опыт участия в кейс-чемпионатах</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Полностью удаленный формат работы из любой точки мира</li> <li>Гибкий график</li> <li>Опыт работы в реальных бизнес-процессах</li> <li>Дружелюбная атмосфера и много полезных инсайтов</li> <li>Возможность перейти на позицию младшего финансового аналитика</li> <li>Принцип business first, нетерпимость к бюрократии, высокая скорость принятия решений и уровень самостоятельности</li> </ul>",https://hh.ru/vacancy/119514225,2025-04-14,"['Деловая коммуникация', 'Составление отчетов', 'Анализ текущих финансовых показателей', 'Отчет о финансовых результатах', 'Аналитическое мышление', 'Финансовый менеджмент', 'Финансовое планирование', 'MS Excel']",Финансовый аналитик
119514231,Старший аналитик данных,350000.0,380000.0,RUR,Государственная корпорация Агентство по страхованию вкладов,Москва,От 3 до 6 лет,Полная занятость,"<strong>Обязанности:</strong> <p> -Разработка архитектурных принципов по хранению и интеграции данных;</p> <p>-Проектирование потоков данных, алгоритмов загрузки и обработки данных;</p> <p>-Написание проектной документации (концептуальная и детальная архитектура проекта, стандарты разработки и т.п.);</p> <p>-Участие в развитии внутренней экспертизы;</p> <p>-Комплексное управление техническими средствами, анализ, проектирование и разработка процедур взаимодействия всех источников данных, управление командами разработки, организация взаимодействия со структурными подразделениями Агентства при разработке и внедрении аналитических сервисов.</p> <p><strong>Требования:</strong></p> <p>-Опыт работы в области DWH/BI;</p> <p>-Навыки построения архитектуры:</p> <p>1. потоков сбора и обработки данных;</p> <p>2. НСИ;</p> <p>3. бизнес-глоссария;</p> <p>4. процессов управления качеством данных;</p> <p>5.доменов данных.</p> <p>-Опыт участия в проектировании решений класса DWH;</p> <p>-Знание SQL на экспертном уровне;</p> <p>-Знание основных методологий моделирования;</p> <p>-Знание основных паттернов интеграции систем;</p> <p>-Опыт работы с промышленными ETL-инструментами;</p> <p>-Понимание принципов функционирования реляционных баз данных;</p> <p>-Понимание принципов построения распределенных систем хранения и обработки данных;</p> <p>-Опыт формирования и согласования проектной документации;</p> <p>-Опыт работы на проектах в области DWH;</p> <p><strong>Условия:</strong></p> <p>Работа в крупной стабильной организации;</p> <p>-Оформление в соответствии с ТК РФ;</p> <p>-Комфортабельный офис;</p> <p>-Стабильная заработная плата, социальный пакет (полис ДМС, иные элементы системы мотивации).</p>",https://hh.ru/vacancy/119514231,2025-04-14,[],Аналитик данных
119514365,Data Scientist в трейдинг,,,,Changellenge,Москва,Нет опыта,Полная занятость,"<p><strong>Sparkland </strong>— международная трейдинговая компания в сфере фондовых бирж с опытом на рынке более 10 лет и офисом в Дубае. Мы считаем, что миссия организации — постоянно улучшать рынок международной торговли. Наша команда разрабатывает алгоритмические стратегии, а еще мы — маркетмейкеры финансовых активов с десятками партнеров по всему миру.</p> <p><strong>Вот, что о нас говорят сотрудники:</strong></p> <ul> <li> <p>«Моя позиция требует именно технических навыков, поскольку связана с алгоритмами, и я очень заинтересован в этой работе»</p> </li> <li> <p>«Мне нравится работать в Sparkland, потому что это быстро развивающаяся среда, в которой возникают новые интересные технические задачи».</p> </li> <li> <p>«В трейдинге данные — это не просто цифры, а пульс рынка. Выявление закономерностей и получение информации помогает превратить каждую миллисекунду в возможность, а каждую возможность — в прибыль».</p> </li> </ul> <p>Приглашаем тебя на позицию<strong> алгоритмического трейдера с оплачиваемой релокацией в Дубай</strong>, где будешь погружаться в сферу мировых финансов с зарплатой выше рынка и активным карьерным ростом. В конце стажировки станешь самостоятельным трейдером!</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li> <p>Анализировать алгоритмы и устранять внутренние ошибки.</p> </li> <li> <p>Строить системы мониторинга сделок.</p> </li> <li> <p>Торговать при помощи алгоритмов.</p> </li> <li> <p>Взаимодействовать с IT-департаментом при разработке проектов.</p> </li> <li> <p>Проводить многочисленные бэктесты на модели биржи.</p> </li> </ul> <p><strong>Мы ожидаем, что ты:</strong></p> <ul> <li> <p>Готов к переезду в Дубай.</p> </li> <li> <p>Получил высшее образование по научной, технической, инженерной и математической специальности.</p> </li> <li> <p>Имеешь опыт программирования от одного до трех лет на любом языке, но знание Python и C++ будет плюсом.</p> </li> <li> <p>Знаешь английский на уровне не ниже Upper-Intermediate — работа будет полностью на этом языке.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Бонусы за работу в течение года.</p> </li> <li> <p>Помощь с переездом и резидентской визой в ОАЭ.</p> </li> <li> <p>Карьерное развитие с поддержкой опытного ментора.</p> </li> <li> <p>Сильную корпоративную культуру с тренингами и путешествиями.</p> </li> <li> <p>Работу над сложными кейсами, влияющими на экономику.</p> </li> </ul> <p>Указывай в своем резюме возраст, образование, год выпуска и уровень английского, подавай заявку на вакансию — и до встречи в дубайской команде Sparkland</p>",https://hh.ru/vacancy/119514365,2025-04-14,[],Data Scientist
119514533,Data Scientist в трейдинг,,,,Changellenge,Санкт-Петербург,Нет опыта,Полная занятость,"<p><strong>Sparkland </strong>— международная трейдинговая компания в сфере фондовых бирж с опытом на рынке более 10 лет и офисом в Дубае. Мы считаем, что миссия организации — постоянно улучшать рынок международной торговли. Наша команда разрабатывает алгоритмические стратегии, а еще мы — маркетмейкеры финансовых активов с десятками партнеров по всему миру.</p> <p><strong>Вот, что о нас говорят сотрудники:</strong></p> <ul> <li> <p>«Моя позиция требует именно технических навыков, поскольку связана с алгоритмами, и я очень заинтересован в этой работе»</p> </li> <li> <p>«Мне нравится работать в Sparkland, потому что это быстро развивающаяся среда, в которой возникают новые интересные технические задачи».</p> </li> <li> <p>«В трейдинге данные — это не просто цифры, а пульс рынка. Выявление закономерностей и получение информации помогает превратить каждую миллисекунду в возможность, а каждую возможность — в прибыль».</p> </li> </ul> <p>Приглашаем тебя на позицию<strong> алгоритмического трейдера с оплачиваемой релокацией в Дубай,</strong> где будешь погружаться в сферу мировых финансов с зарплатой выше рынка и активным карьерным ростом. В конце стажировки станешь самостоятельным трейдером!</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li> <p>Анализировать алгоритмы и устранять внутренние ошибки.</p> </li> <li> <p>Строить системы мониторинга сделок.</p> </li> <li> <p>Торговать при помощи алгоритмов.</p> </li> <li> <p>Взаимодействовать с IT-департаментом при разработке проектов.</p> </li> <li> <p>Проводить многочисленные бэктесты на модели биржи.</p> </li> </ul> <p><strong>Мы ожидаем, что ты:</strong></p> <ul> <li> <p>Готов к переезду в Дубай.</p> </li> <li> <p>Получил высшее образование по научной, технической, инженерной и математической специальности.</p> </li> <li> <p>Имеешь опыт программирования от одного до трех лет на любом языке, но знание Python и C++ будет плюсом.</p> </li> <li> <p>Знаешь английский на уровне не ниже Upper-Intermediate — работа будет полностью на этом языке.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Бонусы за работу в течение года.</p> </li> <li> <p>Помощь с переездом и резидентской визой в ОАЭ.</p> </li> <li> <p>Карьерное развитие с поддержкой опытного ментора.</p> </li> <li> <p>Сильную корпоративную культуру с тренингами и путешествиями.</p> </li> <li> <p>Работу над сложными кейсами, влияющими на экономику.</p> </li> </ul> <p>Указывай в своем резюме возраст, образование, год выпуска и уровень английского, подавай заявку на вакансию — и до встречи в дубайской команде Sparkland</p>",https://hh.ru/vacancy/119514533,2025-04-14,[],Data Scientist
119514605,Data Scientist / CV Researcher,200000.0,,RUR,Филиал в г. Санкт-Петербург АО Концерн Радиостроения Вега,Санкт-Петербург,От 3 до 6 лет,Полная занятость,"<p><strong>Чем предстоит заниматься:</strong></p> <ul> <li> <p>Участие в разработке геоинформационных систем с элементами ML/CV;</p> </li> <li> <p>Разработка и поддержка библиотек/сервисов для подготовки данных, обучения моделей и инференса);</p> </li> <li> <p>Проверка гипотез по улучшению качества и скорости подготовки данных/обучения/инференса моделей;</p> </li> <li> <p>Первичный анализ данных в рамках предпроектного обследования;</p> </li> <li> <p>Консультирование по ML-специфике других команд компании (разметчики, системные аналитики, devops, backend, frontend и т.д.)</p> </li> </ul> <p><strong>Что для нас важно:</strong></p> <ul> <li> <p>Высшее образование;</p> </li> <li> <p>Опыт участия в проектах DA/ML/CV/DL/LLM/AI;</p> </li> <li> <p>Хорошее знание классических моделей и метрик ML/CV;</p> </li> <li> <p>Знакомство с основными архитектурами нейросетей в задачах детекции и сегментации изображений;</p> </li> <li> <p>Знакомство с техниками подготовки данных для обучения моделей;</p> </li> <li> <p>Опыт превращения моделей в сервисы и библиотеки на Python;</p> </li> <li> <p>Опыт работы с библиотеками Pytorch, Pandas, Numpy, Scikit-learn, ONNX, Albumentation, FastAPI, TensorRT, Plotly;</p> </li> <li> <p>Опыт организации распределенных вычислений (подготовка данных, обучение, инференс);</p> </li> <li> <p>Уверенные навыки работы с CLI Linux, bash, Docker, Git, IDE, Jupyter;</p> </li> <li> <p>Английский на уровне свободного чтения документации и форумов для сбора технической информации;</p> </li> <li> <p>Высшее образование в области технических наук, физики или математики;</p> </li> <li> <p>Готовность к редким командировкам</p> </li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li> <p>Понимание особенностей представления данных в ГИС;</p> </li> <li> <p>Знакомство с С++ на уровне понимания кода;</p> </li> <li> <p>Опыт с фреймворками MLOps;</p> </li> <li> <p>Опыт низкоуровневой оптимизации моделей (cuda, конвееризация и т.д.);</p> </li> <li> <p>Опыт реализации ML/CV во встроенных устройствах (одноплатники);</p> </li> <li> <p>Опыт анализа и реализации алгоритмов из англоязычных научных статей</p> </li> </ul> <p><strong>У нас:</strong></p> <ul> <li> <p>Минимум бумажной работы;</p> </li> <li> <p>Современное оборудование (i7, 64Gb, RTX 40 серии);</p> </li> <li> <p>Кластер для обучения моделей;</p> </li> <li> <p>Свобода в принятии решений;</p> </li> <li> <p>Профессиональный рост</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>Официальное оформление с первого дня работы по ТК РФ;</p> </li> <li> <p>Обсуждаемая заработная плата по итогам собеседования и её регулярный пересмотр;</p> </li> <li> <p>ДМС после испытательного срока;</p> </li> <li> <p>Комната отдыха, корпоративная библиотека, кофемашина и чай;</p> </li> <li> <p>Корпоративный спорт (баскетбол) в современном фитнес клубе в Петроградском р-не;</p> </li> <li> <p>Возможность выбора удобного времени начала рабочего дня;</p> </li> <li> <p>Охраняемая велопарковка;</p> </li> <li> <p>Офис в шаговой доступности от м. Петроградская</p> </li> </ul> <p>Если вы готовы присоединиться к нашей команде, отправьте свое резюме. Мы будем рады рассмотреть вашу кандидатуру и пригласить вас на собеседование.</p> <ul> </ul>",https://hh.ru/vacancy/119514605,2025-04-14,[],Data Scientist
119514819,Data Scientist,,,,Сбер Бизнес Софт,Москва,От 1 года до 3 лет,Полная занятость,"<strong>СберАналитика </strong>– это аналитическая платформа, продукты которой помогают нашим клиентам открывать и развивать бизнес, изучать конкурентов, управлять рисками и оценивать аудиторию. Мы развиваем инновационные решения, исследуем все ключевые метрики и показатели для бизнеса и госсектора. При этом мы реализуем аналитику на реальных данных, ориентируемся на лучшие мировые практики и работаем на современном тех.стеке.<br /><br />Мы ищем талантливого и увлеченного специалиста, который присоединится к нашей команде, занимающейся разработкой инновационных AI-решений для малого бизнеса в рамках канала СберБизнес. В нашем ключевом продукте вы будете помогать предпринимателям находить наиболее подходящих и надежных поставщиков и клиентов, улучшать их клиентский опыт, участвуя в разработке AI-решений с использованием глубоких знаний о клиентах и их платежной активности.<br /><br /><strong>Обязанности:</strong> <ul> <li>Улучшение качества и покрытия модели по извлечению товарных слов из сотни миллионов B2B платежей и модели классификации товарных слов на тысячи товаров из справочника бизнеса;</li> <li>Адаптация подхода для подключения новых источников данных;</li> <li>Улучшение обработки текстовой информации с помощью LLM;</li> <li>Задача на перспективу 2025-2026: разработка AI-агентов</li> <li>NLP задачи Preprocessing, NER, Classification;</li> <li>Работа с большими данными в Hadoop и другими базами данных;</li> <li>Тесное взаимодействие с бизнес-заказчиком для выявления требований к AI-компоненте продукта и самостоятельная постановка задачи;</li> <li>Подготовка моделей в ПРОМ вместе с data-engineer-ами.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее техническое образование (неоконченное высшее тоже обсуждаемо);</li> <li>Хорошая подготовка в области математики и алгоритмов;</li> <li>Отличное знание классического машинного обучения;</li> <li>Хорошее знание Python и SQL;</li> <li>Умение работать с LangChain, LangGraph, LLM API;</li> <li>Опыт работы с рекомендательными системами и NLP;</li> <li>Умение объяснять и адаптировать сложные системы и технические термины в ясной лаконичной форме для нетехнических специалистов.</li> </ul> <strong>Условия:</strong> <ul> <li>Оформление в штат по ТК РФ;</li> <li>Работа в аккредитованной ИТ-компании (сопутствующие льготы);</li> <li>Ежегодный бонус по итогам работы;</li> <li>ДМС, в т.ч. для родных по программе со-оплаты;</li> <li>Скидки и льготы от партнёров;</li> <li>Обучение и участие в конференциях за счёт компании;</li> <li>Развитие и расширение компетенций внутри команды;</li> <li>Работа в комфортном офисе на ст.м. Кутузовская;</li> <li>Формат работы: преимущественно офис, возможен гибрид.</li> </ul>",https://hh.ru/vacancy/119514819,2025-04-14,"['Python', 'SQL']",Data Scientist
119515098,Аналитик 1С,60000.0,,RUR,Кедр Ит,Москва,Нет опыта,Полная занятость,"<p><strong>КЕДР ИТ</strong> – это команда профессионалов, специализирующихся на внедрении и поддержке систем на базе 1С. Мы работаем с компаниями среднего и крупного бизнеса, обеспечивая их решениями, которые помогают оптимизировать процессы и повышать эффективность.</p> <p>В связи с развитием ищем себе в команду <strong>Начинающего Аналитика 1с</strong>.</p> <p>Мы предлагаем</p> <ul> <li><strong>Работа в аккредитованной ИТ-компании</strong>: все льготы и преимущества официального трудоустройства по ТК РФ. Оплачиваемые отпуска и больничные — без долгих согласований.</li> <li><strong>Предоставляем отсрочку от армии IT сотрудникам</strong> согласно Постановлению Правительства РФ от 28.03.2022 №490.</li> <li><strong>Конкурентоспособный оклад</strong>: от 60 000, точная сумма будет определена после технического собеседования.</li> <li><strong>Нормированный график</strong>: 5/2, с 9 до 18 мск.</li> <li><strong>Удаленная работа</strong>: возможность трудиться из любого уголка мира.</li> <li><strong>Профессиональный и личный рост:</strong> у тебя есть возможность вырасти до ведущего аналитика</li> <li><strong>Обучение за счет компании</strong>: ты сможешь быстро влиться в компанию и начать добиваться требуемых результатов, потому что мы дадим тебе все необходимые знания на старте. А еще у тебя будет личный наставник, который поможет во всем разобраться! А также мы готовы обучать тебя: оплачиваем сертификацию и курсы по 1С.</li> <li><strong>Гибкость и поддержка</strong>: смена задач возможна по запросу, помощь и обмен опытом доступны всегда.</li> <li><strong>Отпуск 28 календарных дней</strong>: отдыхай по производственному календарю.</li> </ul> <p> </p> <h2><strong>На этой должности тебе предстоит:</strong></h2> <p> </p> <p>— Взаимодействовать с бизнес-пользователями (бухгалтерия, логистика, HR и др.) для выявления потребностей; </p> <p>— Формировать технических задания для разработчиков.</p> <p>— Создавать схемы и инструкции.</p> <ul> <li>Участвовать в тестировании доработках</li> </ul> <p>— Проверять корректность работы новых функций в 1С</p> <ul> <li>Поддерживать пользователей 1С</li> </ul> <p>— Консультировать пользователей по типовому функционалу.</p> <p> </p> <h2><strong>Ты подойдёшь, если</strong></h2> <p> </p> <ul> <li>желание работать в сопровождении 1С и разбираться в потребностях клиента и автоматизации бизнес-процессов на базе 1С;</li> <li>аналитический склад ума и умение ясно, грамотно выражать свои мысли, четкая дикция;</li> <li> готов к активной плодотворной работе, желаешь учиться и развиваться;</li> <li> есть опыт работы с 1С, знание УТ на пользовательском уровне.</li> </ul> <p> </p> <p><strong>Если ты готов развиваться в IT, мы ждем именно тебя!</strong></p> <p> </p>",https://hh.ru/vacancy/119515098,2025-04-20,"['1С: Управление Торговлей', 'Формирование технического задания для разработки', 'Постановка задач разработчикам', 'Техническая поддержка пользователей']",Аналитик 1С
119515489,Junior System Analyst (Системный аналитик),80000.0,,RUR,Workmate,Москва,Нет опыта,Полная занятость,"<p>Вакансия для тебя, если ты<strong> начинающий системный аналитик</strong>, хочешь решать сложные задачи и постоянно прокачивать свои навыки.</p> <p>Если ты готов активно развивать свои навыки, то ты откроешь возможность поработать с с крупнейшими компаниями в сфере бигтеха, ритейла, а также с крупнейшими маркетплейсами РФ.<br /><br />Мы готовы инвестировать в тебя время, деньги и нашу экспертность, чтобы ты начал быстро развиваться как специалист, научился разбираться во всех важных технологиях и сильно вырос в наших руках.</p> <p><em>Тебе предстоит выполнить <strong>тестовое задание</strong> и пройти <strong>собеседование</strong>, чтобы мы поняли, насколько глубоко ты понимаешь материал.<strong> </strong><em>В случае успешного прохождения обоих этапов тебя ждет неоплачиваемая стажировка (до 1,5 мес) с <strong>гарантированным трудоустройством на зарплату от 80 т.р. на руки.</strong></em></em></p> <p> </p> <p><strong>Требования к аналитику:</strong><br />- понимание того, какие требования бывают - БТ, ФТ, НФТ и т.д.;<br />- понимание особенностей написания и различия use case, user story, job story;<br />- понимание роли системного аналитика в команде разработки;<br />- знание способов интеграции систем - API, брокеры сообщение, шина, БД, ftp и т.д;<br />- знание структуры и особенностей REST API;<br />- особенности работы с микросервисами и монолитами;<br />- понимание работы и умение проектировать базы данных;<br />- умение работать с SQL-запросами: join, агрегирующие функции, оконные функции, подзапросы.</p> <p><strong>Будет плюсом:</strong><br />- декомпозиция и формализация требований;<br />- опыт работы с uml-диаграммами, bpmn, ER и т.д.;<br />- понимание работы SOAP, gRPC, graphQL;<br />- понимание работы брокеров сообщений;<br />- углубленные знание БД - индексы, транзакции, план запроса, оптимизация запросов;<br />- идептотентность REST-запросов.</p> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Удаленная работа</li> <li>Рабочая неделя 5/2 с 10.00 до 18:00</li> <li>Удобная и понятная система постановки и контроля задач по Agile/SCRUM</li> <li>Интересные проекты</li> <li>Карьерный и профессиональный рост</li> </ul> <p> </p> <p>Зарплата обсуждается индивидуально с каждым кандидатом.</p> <p>Готов к тестовому заданию?</p> <p>Ждем твой отклик!</p> <p> </p>",https://hh.ru/vacancy/119515489,2025-04-14,[],Системный аналитик
